Time (s),Angle (deg),Angular Velocity (deg/s),Angular Acceleration (deg/s²)
3.1333333333333333,5.005233934697819,41.37310063797055,-198.1825030510969
3.15,5.453969596066069,19.2341937377322,-1370.149717548796
3.1666666666666665,5.6463737259555575,-4.298556613655819,126.51429293049534
3.183333333333333,5.310684375610876,23.45133683541536,519.1634571965944
3.2,6.428084953802782,13.006891959563148,-2029.4407613420622
3.216666666666667,5.7442474409297,-44.196688542652794,-1185.0843532280508
3.2333333333333334,4.954862002381026,-26.495919814705076,418.34985316840016
3.25,4.861050113772868,-30.251693437039506,561.1971372707179
3.2666666666666666,3.94647222114638,-7.789348572347876,2175.5824471003098
3.283333333333333,4.6014051613612725,42.2677214663039,573.8027184122041
3.3,5.355396270023172,11.33740870805886,-1505.968852510273
3.316666666666667,4.979318784963208,-7.931240284038722,-144.085740900747
3.3333333333333335,5.091021593888533,6.534550678033014,-791.9256341110046
3.35,5.197137140897641,-34.328761421072116,-523.5920427920247
3.3666666666666667,3.946729546519466,-10.918517415034415,1942.2332658264856
3.3833333333333333,4.833186560396495,30.412347439810517,886.1666790844026
3.4,4.960474461179813,18.6203718877789,-180.05904149214177
3.4166666666666665,5.453865623322456,24.410379390072478,-1007.0973646308
3.433333333333333,5.774153774182226,-14.949540266580982,-1658.3126498722
3.45,4.955547614436387,-30.866708939000773,-85.6128566693987
3.466666666666667,4.7452634762155075,-17.803302155561738,1304.6705263299755
3.4833333333333334,4.362104209250998,12.622308605331597,1008.7919935690147
3.5,5.166007096393226,15.82309763007197,-347.21394411315293
3.5166666666666666,4.889540796920063,1.0485104682265387,223.0633665986755
3.533333333333333,5.200957445334111,23.258543183361127,702.7298981905305
3.55,5.664825569698763,24.47284040791081,-684.6158421106652
3.566666666666667,6.0167187922644745,0.43801511300472384,-1032.4414719864442
3.5833333333333335,5.679426073465606,-9.941875324971363,-11.614816153230304
3.6,5.685322948098763,0.050854574563715005,188.20406321778398
3.6166666666666667,5.681121225951064,-3.6684065510452513,59.63868494171712
3.6333333333333333,5.563042729730588,2.0388107392876123,605.568103656531
3.65,5.7490815839273175,16.51719690417238,554.5116093112294
3.6666666666666665,6.113615959869666,20.522531049661865,-504.7621618946923
3.683333333333333,6.433165952249377,-0.3082084923173056,-352.68159698738197
3.7,6.103342343459071,8.766477816749813,545.6571260991815
3.716666666666667,6.725381879474349,17.880362377655587,-286.4190455865808
3.7333333333333334,6.699354422714254,-0.7808237028028486,-608.2241492304048
3.75,6.699354422714254,-2.3937759300245034,-69.57459803631104
3.7666666666666666,6.619561891713437,-3.099976970679876,66.43891398314531
3.783333333333333,6.596021857024925,-0.17914546391966724,-933.5088386100623
3.8,6.613590376249449,-34.216938257681846,-1066.8897641351025
3.816666666666667,5.455457248435487,-35.7421376017559,1363.4916010907289
3.8333333333333335,5.422185789524211,11.232781778674934,1671.0557683679583
3.85,5.82988330772465,19.959721343842517,967.7287253254201
3.8666666666666667,6.087509834318959,43.49040595618882,454.40774458679334
3.8833333333333333,7.279563506264273,35.106646163402246,-2167.2656270509715
3.9,7.25773137309903,-28.751781612176643,-2557.4238568583824
3.9166666666666665,6.321170785858388,-50.14081573187687,810.7687642178468
3.933333333333333,5.58637084870314,-1.7261561382485127,2420.5724001108456
3.95,6.263632247916807,30.54493093848501,-1973.4528637208869
3.966666666666667,6.604535213319327,-67.50791826227525,-3518.023118121647
3.9833333333333334,4.013368305840973,-86.72250633223615,4037.1536202033376
4.0,3.7137850022447987,67.06386907783555,4517.753794505964
4.016666666666667,6.248830608435483,63.86928681796212,-2277.8522147475132
4.033333333333333,5.842761229510195,-8.864538080414633,-3874.274282518855
4.05,5.953346005754997,-65.27318926599928,-1622.4742254456894
4.066666666666666,3.6669882539768937,-62.94701226193743,2627.6541073784924
4.083333333333333,3.855112263690423,22.315280979950174,2707.716599523051
4.1,4.4108309533085635,27.310207722163966,-627.6248456663052
4.116666666666666,4.765452521095885,1.3944527910734053,-581.5564381750489
4.133333333333334,4.4573127130109755,7.924993116330285,-188.57373154320229
4.15,5.029618958306854,-4.891338260365785,-601.7671178215151
4.166666666666667,4.294268104332116,-12.133910811053482,560.5725386050904
4.183333333333334,4.6251552646050715,13.794413026470494,1494.3901612800762
4.2,4.754081871881131,37.67909456494888,424.9820154253192
4.216666666666667,5.881125083436697,27.96048020731442,-129.2380885916665
4.233333333333333,5.6860978787916086,33.37115827856002,-1336.5552671461173
4.25,6.99349702605536,-16.591362030889343,-2920.836391494004
4.266666666666667,5.133052477761966,-63.990054771239784,-61.0711446919222
4.283333333333333,4.860495200347375,-18.62706685395341,1555.3783683851016
4.3,4.512150249296854,-12.14410915840324,455.15108952993006
4.316666666666666,4.455691561733935,-3.4553638696224596,519.5066437939847
4.333333333333333,4.396971453642773,5.1727789680628575,1515.9667080206227
4.35,4.6281175273360295,47.076859731064786,-1044.8083542192985
4.366666666666666,5.966200111344927,-29.654166172580304,-3708.210998923806
4.383333333333334,3.639645321583135,-76.53017356639667,665.068437995287
4.4,3.4151943257981996,-7.485218239409733,1713.5418310579926
4.416666666666667,3.3901380469361446,-19.412112531130447,-370.9595105595665
4.433333333333334,2.7681239080938536,-19.85053525806191,833.9115849673879
4.45,2.7284535383340836,8.38494030111572,1278.1074301233439
4.466666666666667,3.047621918131043,22.75304574604941,133.7600523429558
4.483333333333333,3.486888396535728,12.843608712547564,-1191.5334683849665
4.5,3.4757422085492937,-16.96473653344934,-912.1780378120777
4.516666666666667,2.921397178754085,-17.562325881188258,1384.0110308437313
4.533333333333333,2.8903313458430206,29.16896449467488,1841.9351154504268
4.55,3.8936959952432444,43.83551130049243,-1760.598566258454
4.566666666666666,4.35151505585943,-29.517654380606714,-2255.935080048749
4.583333333333333,2.9097741825563572,-31.36232470113228,2180.8731804225276
4.6,3.3061042324883574,43.17811830014395,1904.2565080779502
4.616666666666666,4.349044792561151,32.112892234799176,-2133.829930261012
4.633333333333334,4.3765339736483,-27.949546041894052,-1323.929013884082
4.65,3.41739325783138,-12.018074894675294,1433.4100328261375
4.666666666666667,3.9759314771591243,19.8307883856437,462.54965826083185
4.683333333333334,4.0784195373528345,3.40024704735238,-2002.5863153651692
4.7,4.089273045404203,-46.922088793195044,-1006.490353924779
4.716666666666667,2.514349910913005,-30.149431416806806,2288.242063369692
4.733333333333333,3.0842919981773136,29.35264665246109,1195.4847665468917
4.75,3.492771465995038,9.70006080142278,-1180.9569708306367
4.766666666666667,3.4076273582247385,-10.012585708559996,-145.10683961474066
4.783333333333333,3.159018609043039,4.863166147598108,852.2198393700072
4.8,3.569732896478008,18.394742270440148,-665.8710488627082
4.816666666666666,3.7721766847243754,-17.332535481158757,-768.6809906812628
4.833333333333333,2.991981713772718,-7.2279574189351905,2493.955272840618
4.85,3.5312447707598698,65.79930694686156,1568.5830218466904
4.866666666666666,5.185291945334763,45.058143309287644,-2177.1505369356237
4.883333333333334,5.033182881069396,-6.772377617662556,-1684.2645871705204
4.9,4.959546024746001,-11.084009596400193,-1832.7284516592667
4.916666666666667,4.663715894522724,-67.86332600630458,-1634.9006543724488
4.933333333333334,2.6974351578691897,-65.58069807548164,3253.0279502843646
4.95,2.4776926253400107,40.570939003173876,3315.9705192066313
4.966666666666667,4.049799791308314,44.95165256473902,-297.1698065522952
4.983333333333333,3.9760810441646397,30.66527878476407,-208.97462619109115
5.0,5.071975750800446,37.98583169170267,-822.149464077039
5.016666666666667,5.242275433888057,3.2602966488628624,-696.6130808499804
5.033333333333333,5.180652305762542,14.765395663370072,-576.4111072488274
5.05,5.734455289333725,-15.953406926097983,-750.1213513497441
5.066666666666666,4.64887207489261,-10.238649381621315,2346.577019722564
5.083333333333333,5.393166976613015,62.26582706465388,-296.8672440113401
5.1,6.724399643714399,-20.134224181999286,-3675.343060375645
5.116666666666666,4.722026170546375,-60.24560828120053,2055.1258710207444
5.133333333333334,4.716212701007775,48.3699715187017,2025.6784339895269
5.15,6.33435855450305,7.277006185126567,-2481.2666786600203
5.166666666666667,4.958779573845326,-34.33891776996535,44.80509841821447
5.183333333333334,5.189727962170875,8.77050946573371,985.7358304840582
5.2,5.251129889369782,-1.4810567538301882,-177.77984887394757
5.216666666666667,5.140359403709869,2.8445145032688117,-968.6769987826401
5.233333333333333,5.345947039478742,-33.77029004658475,-1483.795297671496
5.25,4.0146830688237145,-46.61532875244755,1993.2282296349829
5.266666666666667,3.792102747730496,32.670650941247786,2819.263580670089
5.283333333333333,5.103704766865303,47.3601239365551,-1417.374689844776
5.3,5.37077354561566,-14.575172053577916,-1003.9969308438995
5.316666666666666,4.617865698412708,13.8935595750919,447.3564590481116
5.333333333333333,5.833892198118722,0.3367099146924204,-1389.2391857559646
5.35,4.6290893622357885,-32.4144132834401,-116.22002178197147
5.366666666666666,4.753411755337389,-3.537290811373282,-425.0476633217436
5.383333333333334,4.511179668523324,-46.58266872750238,-860.4093625419134
5.4,3.2006561310873307,-32.21760289610745,2005.0161548033063
5.416666666666667,3.4372595719864125,20.251203099274264,1742.852914642059
5.433333333333334,3.8756962343964707,25.87749425862765,-310.03480348965496
5.45,4.299842713940664,9.916709649619136,-1005.1694231737087
5.466666666666667,4.206253222717107,-7.6281531804958576,-461.5222920747547
5.483333333333333,4.04557094125747,-5.4673667528726355,-146.49711503019736
5.5,4.02400766428802,-12.511390348169087,1003.2262838188807
5.516666666666667,3.6285245963185018,27.973509374423273,1547.8303630658236
5.533333333333333,4.956457976768792,39.08295508735819,-2392.9262590825338
5.55,4.9312897658971035,-51.790699261660905,-2570.860027171674
5.566666666666666,3.230101334713435,-46.612379151697326,2137.834414077601
